"drug_id","concept_id","name","combination","simple_strength","simple_name_EN","simple_dosage_form_EN","name_concatenated_EN (use it; prepared by the program)","simple_name_FR","simple_dosage_form_FR","name_concatenated_FR (use it; prepared by the program)"
2144,105281,"Sulfamethoxazole 400 MG / Trimethoprim 80 MG Oral ","yes","\N","SULFAMETHOXAZOLE / TRIMETHOPRIM","Oral tablet","\N","COTRIMOXAZOLE","\N","\N"
2145,105281,"Sulfamethoxazole 80 MG/ML / Trimethoprim 16 MG/ML ","yes","\N","SULFAMETHOXAZOLE / TRIMETHOPRIM","Solution for injection","\N","COTRIMOXAZOLE","SOLUTION POUR INJECTION","\N"
2146,105281,"Sulfamethoxazole 800 MG / Trimethoprim 160 MG Oral","yes","\N","SULFAMETHOXAZOLE / TRIMETHOPRIM","Oral tablet","\N","COTRIMOXAZOLE","\N","\N"
2147,84480,"Sulfasalazine 30 MG/ML Enema","no","30MG/ML","SULFASALAZINE","Enema","SULFASALAZINE (30MG/ML) - Enema","\N","\N","\N"
2148,84480,"Sulfasalazine 500 MG Oral Tablet","no","500MG","SULFASALAZINE","Oral tablet","SULFASALAZINE (500MG) - Oral tablet","\N","\N","\N"
2149,84480,"Sulfasalazine 500 MG Rectal Suppository","no","500MG","SULFASALAZINE","Rectal supp","SULFASALAZINE (500MG) - Rectal supp","\N","\N","\N"
2150,84554,"Suramine sodium 1000 MG Powder for Injection","no","1000MG","SURAMIN","Powder for injection","SURAMIN (1000MG) - Powder for injection","\N","\N","\N"
2151,84669,"Tamoxifen 10 MG Oral Tablet","no","10MG","TAMOXIFEN CITRATE","Oral tablet","TAMOXIFEN CITRATE (10MG) - Oral tablet","\N","\N","\N"
2152,84669,"Tamoxifen 20 MG Oral Tablet","no","20MG","TAMOXIFEN CITRATE","Oral tablet","TAMOXIFEN CITRATE (20MG) - Oral tablet","\N","\N","\N"
2153,84797,"Tenofovir disoproxil fumarate 300 MG Oral Tablet","no","300MG","TENOFOVIR DISOPROXIL FUMARATE","Oral tablet","TENOFOVIR DISOPROXIL FUMARATE (300MG) - Oral tablet","\N","\N","\N"
2154,84825,"Terbinafine hydrochloride 0.01MG/MG Topical Ointme","no","0.01MG/MG","TERBINAFINE HYDROCHLORIDE","Topical ointment","TERBINAFINE HYDROCHLORIDE (0.01MG/MG) - Topical ointment","\N","\N","\N"
2155,84825,"Terbinafine hydrochloride 10 MG/ML Topical Cream","no","10MG/ML","TERBINAFINE HYDROCHLORIDE","Topical cream","TERBINAFINE HYDROCHLORIDE (10MG/ML) - Topical cream","\N","\N","\N"
2156,84867,"Testosterone enanthate 200 MG/ML Injectable Soluti","no","200MG/ML","TESTOSTERONE ENANTHATE","Solution for injection","TESTOSTERONE ENANTHATE (200MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2157,84879,"Tetanus toxoid vaccine; inactivated  8 UNT/ML Inje","no","8UNT/ML","TETANUS TOXOID","Solution for injection","TETANUS TOXOID (8UNT/ML) - Solution for injection","TETANUS TOXOID","SOLUTION POUR INJECTION","TETANUS TOXOID (8UNT/ML) - SOLUTION POUR INJECTION"
2158,84879,"Tetanus toxoid vaccine; inactivated 10 UNT/ML Inje","no","10UNT/ML","TETANUS TOXOID","Suspension for injection","TETANUS TOXOID (10UNT/ML) - Suspension for injection","TETANUS TOXOID","\N","\N"
2159,84889,"Tetracaine 5 MG/ML Ophthalmic Solution","no","5MG/ML","TETRACAINE HYDROCHLORIDE","Eye solution","TETRACAINE HYDROCHLORIDE (5MG/ML) - Eye solution","\N","\N","\N"
2160,84894,"Tetracycline 0.01 MG/MG Ophthalmic Ointment","no","0.01MG/MG","TETRACYCLINE HYDROCHLORIDE","Ophthalmic ointment","TETRACYCLINE HYDROCHLORIDE (0.01MG/MG) - Ophthalmic ointment","\N","POMMADE OPHT","\N"
2161,84997,"Thiamine 50 MG Oral Tablet","no","50MG","THIAMINE HYDROCHLORIDE","Oral tablet","THIAMINE HYDROCHLORIDE (50MG) - Oral tablet","\N","\N","\N"
2162,85013,"Thioguanine 40 MG Oral Tablet","no","40MG","THIOGUANINE","Oral tablet","THIOGUANINE (40MG) - Oral tablet","\N","\N","\N"
2163,85134,"Timolol 2.5 MG/ML Ophthalmic Solution","no","2.5MG/ML","TIMOLOL MALEATE","Eye solution","TIMOLOL MALEATE (2.5MG/ML) - Eye solution","\N","\N","\N"
2164,85134,"Timolol 5 MG/ML Ophthalmic Solution","no","5MG/ML","TIMOLOL MALEATE","Eye solution","TIMOLOL MALEATE (5MG/ML) - Eye solution","\N","\N","\N"
2165,85286,"Tranexamic Acid 100 MG/ML Injectable Solution","no","100MG/ML","TRANEXAMIC ACID","Solution for injection","TRANEXAMIC ACID (100MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2166,162490,"Triclabendazole 250mg Chewable Tablet","no","250MG","Egaten","Chewable tablet","Egaten (250MG) - Chewable tablet","\N","\N","\N"
2167,85500,"Trimethoprim 10 MG/ML Oral Suspension","no","10MG/ML","TRIMETHOPRIM LACTATE","Oral suspension","TRIMETHOPRIM LACTATE (10MG/ML) - Oral suspension","\N","\N","\N"
2168,85501,"Trimethoprim 100 MG Oral Tablet","no","100MG","TRIMETHOPRIM SULFATE","Oral tablet","TRIMETHOPRIM SULFATE (100MG) - Oral tablet","\N","\N","\N"
2169,85501,"Trimethoprim 200 MG Oral Tablet","no","200MG","TRIMETHOPRIM SULFATE","Oral tablet","TRIMETHOPRIM SULFATE (200MG) - Oral tablet","\N","\N","\N"
2170,85597,"Tropicamide 5 MG/ML Ophthalmic Solution","no","5MG/ML","TROPICAMIDE","Eye solution","TROPICAMIDE (5MG/ML) - Eye solution","\N","\N","\N"
2171,86022,"Typhoid Vaccine","no","\N","VACCINES; TYPHOID","Enteric-coated capsule","\N","\N","\N","\N"
2172,85950,"Urea 0.05 MG/MG Topical Ointment","no","0.05MG/MG","UREA","Topical ointment","UREA (0.05MG/MG) - Topical ointment","\N","\N","\N"
2173,85950,"Urea 0.1 MG/MG Topical Ointment","no","0.1MG/MG","UREA","Topical ointment","UREA (0.1MG/MG) - Topical ointment","\N","\N","\N"
2174,85950,"Urea 100 MG/ML Topical Cream","no","100MG/ML","UREA","Topical cream","UREA (100MG/ML) - Topical cream","\N","\N","\N"
2175,85950,"Urea 50 MG/ML Topical Cream","no","50MG/ML","UREA","Topical cream","UREA (50MG/ML) - Topical cream","\N","\N","\N"
2176,86052,"Valproic Acid 100 MG Oral Tablet","no","100MG","VALPROIC ACID","Oral tablet","VALPROIC ACID (100MG) - Oral tablet","\N","\N","\N"
2177,86052,"Valproic Acid 200 MG Enteric Coated Tablet","no","200MG","VALPROIC ACID","Enteric-coated tablet","VALPROIC ACID (200MG) - Enteric-coated tablet","\N","\N","\N"
2178,86052,"Valproic Acid 40 MG/ML Oral Solution","no","40MG/ML","VALPROIC ACID","Oral solution","VALPROIC ACID (40MG/ML) - Oral solution","\N","\N","\N"
2179,86052,"Valproic Acid 500 MG Enteric Coated Capsule","no","500MG","VALPROIC ACID","Enteric-coated capsule","VALPROIC ACID (500MG) - Enteric-coated capsule","\N","\N","\N"
2180,86083,"Vancomycin 250 MG Oral Capsule","no","250MG","VANCOMYCIN HYDROCHLORIDE","Oral capsule","VANCOMYCIN HYDROCHLORIDE (250MG) - Oral capsule","\N","\N","\N"
2181,73193,"Varicella vaccine","no","\N","Chickenpox vaccine","Powder for injection","\N","Vaccin contre la varicelle","\N","\N"
2182,86145,"Vecuronium Bromide 10 MG Powder for Injection","no","10MG","VECURONIUM BROMIDE","Powder for injection","VECURONIUM BROMIDE (10MG) - Powder for injection","\N","\N","\N"
2183,86177,"Verapamil hydrochloride 2.5 MG/ML Injectable Solut","no","2.5MG/ML","VERAPAMIL HYDROCHLORIDE","Solution for injection","VERAPAMIL HYDROCHLORIDE (2.5MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2184,86177,"Verapamil hydrochloride 40 MG Oral Tablet","no","40MG","VERAPAMIL HYDROCHLORIDE","Oral tablet","VERAPAMIL HYDROCHLORIDE (40MG) - Oral tablet","\N","\N","\N"
2185,86177,"Verapamil hydrochloride 80 MG Oral Tablet","no","80MG","VERAPAMIL HYDROCHLORIDE","Oral tablet","VERAPAMIL HYDROCHLORIDE (80MG) - Oral tablet","\N","\N","\N"
2186,86262,"Vinblastine 10 MG/ML Injectable Solution","no","10MG/ML","VINBLASTINE SULFATE","Solution for injection","VINBLASTINE SULFATE (10MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2187,86267,"Vincristine Sulfate 1 MG/ML Injectable Solution","no","1MG/ML","VINCRISTINE SULFATE","Solution for injection","VINCRISTINE SULFATE (1MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2188,86267,"Vincristine Sulfate 5 MG Powder for Injection","no","5MG","VINCRISTINE SULFATE","Powder for injection","VINCRISTINE SULFATE (5MG) - Powder for injection","\N","\N","\N"
2189,83274,"Vitamin A 10000 UNT Oral Tablet","no","10000UNT","RETINYL PALMITATE","Oral tablet","RETINYL PALMITATE (10000UNT) - Oral tablet","\N","\N","\N"
2190,83274,"Vitamin A 100000 UNT Oral Capsule","no","100000UNT","RETINYL PALMITATE","Oral capsule","RETINYL PALMITATE (100000UNT) - Oral capsule","\N","\N","\N"
2191,83274,"Vitamin A 200000 UNT Oral Capsule","no","200000UNT","RETINYL PALMITATE","Oral capsule","RETINYL PALMITATE (200000UNT) - Oral capsule","\N","\N","\N"
2192,83274,"Vitamin A 50000 UNT Oral Capsule","no","50000UNT","RETINYL PALMITATE","Oral capsule","RETINYL PALMITATE (50000UNT) - Oral capsule","\N","\N","\N"
2193,83274,"Vitamin A Palmitate 100000 UNT/ML Injectable Solut","no","100000UNT/ML","RETINYL PALMITATE","Solution for injection","RETINYL PALMITATE (100000UNT/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2194,86353,"Vitamin K1 1 MG/ML Injectable Solution","no","1MG/ML","Vitamin K 1","Solution for injection","Vitamin K 1 (1MG/ML) - Solution for injection","Vitamine K 1","SOLUTION POUR INJECTION","Vitamine K 1 (1MG/ML) - SOLUTION POUR INJECTION"
2195,86353,"Vitamin K1 10 MG Oral Tablet","no","10MG","Vitamin K 1","Oral tablet","Vitamin K 1 (10MG) - Oral tablet","Vitamine K 1","\N","\N"
2196,86353,"Vitamin K1 10 MG/ML Injectable Solution","no","10MG/ML","Vitamin K 1","Solution for injection","Vitamin K 1 (10MG/ML) - Solution for injection","Vitamine K 1","SOLUTION POUR INJECTION","Vitamine K 1 (10MG/ML) - SOLUTION POUR INJECTION"
2197,86417,"Warfarin Sodium 0.5 MG Oral Tablet","no","0.5MG","WARFARIN SODIUM","Oral tablet","WARFARIN SODIUM (0.5MG) - Oral tablet","\N","\N","\N"
2198,86417,"Warfarin Sodium 1 MG Oral Tablet","no","1MG","WARFARIN SODIUM","Oral tablet","WARFARIN SODIUM (1MG) - Oral tablet","\N","\N","\N"
2199,86417,"Warfarin Sodium 2 MG Oral Tablet","no","2MG","WARFARIN SODIUM","Oral tablet","WARFARIN SODIUM (2MG) - Oral tablet","\N","\N","\N"
2200,86417,"Warfarin Sodium 5 MG Oral Tablet","no","5MG","WARFARIN SODIUM","Oral tablet","WARFARIN SODIUM (5MG) - Oral tablet","\N","\N","\N"
2201,84323,"Water 1000 MG/ML Injectable Solution","no","1000MG/ML","STERILE WATER","Solution for injection","STERILE WATER (1000MG/ML) - Solution for injection","\N","SOLUTION POUR INJECTION","\N"
2202,161939,"Whole blood","no","\N","wholeblood","\N","\N","Sang Total","\N","\N"
2203,86546,"Xylometazoline 0.5 MG/ML Nasal Spray","no","0.5MG/ML","XYLOMETAZOLINE HYDROCHLORIDE","NASP","XYLOMETAZOLINE HYDROCHLORIDE (0.5MG/ML) - NASP","\N","\N","\N"
2204,86556,"Yellow-Fever Virus Vaccine; 17D-204 strain 4000 UN","no","4000UNT/ML","YELLOW FEVER VACCINE","Suspension for injection","YELLOW FEVER VACCINE (4000UNT/ML) - Suspension for injection","\N","\N","\N"
2205,86663,"Zidovudine 10 MG/ML Injectable Solution","no","10MG/ML","ZIDOVUDINE","Solution for injection","ZIDOVUDINE (10MG/ML) - Solution for injection","ZIDOVUDINE","SOLUTION POUR INJECTION","ZIDOVUDINE (10MG/ML) - SOLUTION POUR INJECTION"
2206,86663,"Zidovudine 10 MG/ML Oral Solution","no","10MG/ML","ZIDOVUDINE","Oral solution","ZIDOVUDINE (10MG/ML) - Oral solution","ZIDOVUDINE","\N","\N"
2207,86663,"Zidovudine 100 MG Oral Capsule","no","100MG","ZIDOVUDINE","Oral capsule","ZIDOVUDINE (100MG) - Oral capsule","ZIDOVUDINE","\N","\N"
2208,86663,"Zidovudine 250 MG Oral Capsule","no","250MG","ZIDOVUDINE","Oral capsule","ZIDOVUDINE (250MG) - Oral capsule","ZIDOVUDINE","\N","\N"
2209,86663,"Zidovudine 300 MG Oral Tablet","no","300MG","ZIDOVUDINE","Oral tablet","ZIDOVUDINE (300MG) - Oral tablet","ZIDOVUDINE","\N","\N"
2210,86688,"Zinc Sulfate 20 MG Oral Tablet","no","20MG","ZINC SULFATE","Oral tablet","ZINC SULFATE (20MG) - Oral tablet","\N","\N","\N"
